0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.269295110000000086e-09,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627564906045264242e-08,-0.000000000000000000e+00
-1.300448189999999994e-09,1.999736189999999914e+00,6.250519999999999915e-05,-1.790395750000000133e-02,6.684611035136964977e-04,1.685908809999999911e-02
2.035693429999999935e-05,1.998233560000000075e+00,2.324810249999999939e-03,-4.912258679999999961e-02,2.419741928257578868e-03,5.372454229999999720e-02
5.928996690000000133e-05,1.996081709999999898e+00,-6.535795000000000059e-04,-7.430438000000000320e-02,5.316726687179979503e-03,8.622404999999999653e-02
4.189467650000000299e-05,1.993313069999999909e+00,1.522159900000000015e-03,-1.013635690000000006e-01,9.194830831818670558e-03,1.117900609999999961e-01
1.050504869999999976e-04,1.989184260000000037e+00,3.630491439999999990e-03,-1.242417769999999977e-01,1.386014828227754084e-02,1.316840999999999984e-01
3.461571000000000201e-04,1.978610999999999898e+00,3.550160210000000149e-03,-1.601518690000000023e-01,2.147412969080984835e-02,1.354997310000000121e-01
4.937290000000000428e-04,1.971927879999999966e+00,4.095792000000000009e-03,-1.835081000000000073e-01,2.592267724817067312e-02,1.232113469999999988e-01
7.760917999999999680e-04,1.963560699999999937e+00,5.683240479999999810e-03,-2.062181090000000105e-01,3.046763679341230047e-02,1.103375850000000019e-01
1.060811920000000056e-03,1.956471679999999935e+00,7.317155599999999871e-03,-2.243343999999999894e-01,3.457261628751737842e-02,1.002289799999999953e-01
1.403922219999999927e-03,1.947981600000000091e+00,8.790635499999999505e-03,-2.387637649999999889e-01,3.830264669841669523e-02,9.207721000000000655e-02
1.931930189999999997e-03,1.935920719999999928e+00,1.012434069999999971e-02,-2.502186299999999974e-01,4.174930545196334220e-02,8.537509999999999544e-02
2.380980999999999896e-03,1.926419260000000078e+00,1.127783580000000022e-02,-2.592458719999999883e-01,4.496317218987742198e-02,7.979523389999999827e-02
2.865423000000000189e-03,1.916685699999999937e+00,1.221327200000000071e-02,-2.662886680000000061e-01,4.798217291680723084e-02,7.506537439999999561e-02
3.347127469999999945e-03,1.907391070000000077e+00,1.290102490000000039e-02,-2.717291410000000074e-01,5.083548953784585572e-02,7.098994000000000137e-02
3.872771279999999861e-03,1.897526260000000020e+00,1.347730500000000019e-02,-2.760908309999999810e-01,5.354444997645139287e-02,6.732932480000000663e-02
4.500504580000000074e-03,1.885963920000000016e+00,1.491853129999999930e-02,-2.796325390000000133e-01,5.611867099680286491e-02,6.328918000000000044e-02
5.043500000000000240e-03,1.876522180000000040e+00,1.735653360000000145e-02,-2.825539409999999751e-01,5.854214792965920650e-02,5.917725000000000068e-02
5.645173600000000062e-03,1.867088440000000071e+00,1.844999569999999922e-02,-2.838478680000000032e-01,5.969689266936404476e-02,5.702394999999999686e-02
6.293294490000000269e-03,1.857710360000000005e+00,2.024337000000000011e-02,-2.861782310000000051e-01,6.188707144110602160e-02,5.255726720000000046e-02
7.227886470000000063e-03,1.845082759999999933e+00,2.128673999999999844e-02,-2.884970609999999991e-01,6.391692426776078573e-02,4.843607540000000045e-02
8.657843000000000136e-03,1.825121879999999974e+00,1.595604419999999829e-02,-2.954914570000000129e-01,6.746640036754178449e-02,3.895395620000000059e-02
9.231878000000000653e-03,1.815372709999999890e+00,1.457703209999999978e-02,-2.971533829999999932e-01,6.824760974073437736e-02,3.708017000000000257e-02
9.922013000000000360e-03,1.801708819999999989e+00,1.087159849999999942e-02,-3.016571699999999745e-01,7.040546501472967622e-02,3.260648249999999887e-02
1.034435440000000019e-02,1.791769270000000081e+00,9.767151999999999432e-03,-3.030134999999999912e-01,7.107444971701963599e-02,3.143886480000000067e-02
1.074884549999999966e-02,1.780734180000000055e+00,7.770400999999999697e-03,-3.054997620000000080e-01,7.235222271569746733e-02,2.955236660000000112e-02
1.109431219999999947e-02,1.769668999999999937e+00,6.126012999999999598e-03,-3.076335789999999903e-01,7.357086395931720924e-02,2.827518810000000105e-02
1.146066100000000046e-02,1.756239649999999930e+00,6.128187289999999926e-03,-3.093390759999999906e-01,7.478102290277184594e-02,2.778085510000000147e-02
1.177190059999999941e-02,1.745487570000000099e+00,5.764500239999999567e-03,-3.107094759999999845e-01,7.597678287989817481e-02,2.823045100000000016e-02
1.203790589999999966e-02,1.735259770000000090e+00,6.127722999999999851e-03,-3.124294000000000238e-01,7.720343518478518796e-02,2.825930340000000138e-02
1.265715000000000069e-02,1.712619069999999910e+00,6.859916259999999585e-03,-3.145667609999999725e-01,7.905913905867614777e-02,2.770019140000000088e-02
1.295766419999999988e-02,1.702261000000000024e+00,7.318001709999999958e-03,-3.158130000000000104e-01,8.027938600520763412e-02,2.729996999999999979e-02
1.327047779999999955e-02,1.691872239999999916e+00,7.790764000000000369e-03,-3.168633279999999997e-01,8.148739819368278070e-02,2.695790680000000050e-02
1.361988949999999934e-02,1.680737259999999900e+00,8.026469499999999355e-03,-3.173267249999999762e-01,8.208714568454532345e-02,2.680351770000000133e-02
1.407830420000000075e-02,1.666722770000000020e+00,8.714078000000000102e-03,-3.185345230000000138e-01,8.387040094118636269e-02,2.635913709999999910e-02
1.446976789999999957e-02,1.655250000000000110e+00,8.940491000000000063e-03,-3.188835999999999893e-01,8.445948447031936812e-02,2.622087489999999979e-02
1.485217079999999988e-02,1.644417000000000018e+00,9.372593000000000243e-03,-3.195267999999999997e-01,8.563021642597179461e-02,2.593840660000000173e-02
1.525427210000000061e-02,1.633369800000000094e+00,1.043036299999999979e-02,-3.196880220000000161e-01,8.679082547196340092e-02,2.610851999999999964e-02
1.626241390000000148e-02,1.610215069999999971e+00,1.311966000000000000e-02,-3.182541729999999736e-01,8.856767537024794190e-02,2.831982259999999904e-02
1.681107100000000035e-02,1.599626540000000041e+00,1.438959499999999982e-02,-3.171034460000000110e-01,8.981883209783259048e-02,2.990367260000000027e-02
1.741243899999999831e-02,1.588716269999999930e+00,1.916282440000000031e-02,-3.339791599999999971e-01,9.045585982151885251e-02,-1.665528859999999920e-03
1.825940610000000019e-02,1.575797560000000042e+00,2.946107649999999897e-02,-3.636145290000000196e-01,8.877442707344003481e-02,-5.522641999999999829e-02
1.942690459999999938e-02,1.561765190000000025e+00,3.415248540000000166e-02,-3.719880999999999882e-01,8.654688080241196291e-02,-6.875132000000000465e-02
2.059278640000000021e-02,1.549145460000000085e+00,3.710514310000000149e-02,-3.841307159999999832e-01,8.477161915374570311e-02,-9.072246000000000477e-02
2.194596830000000026e-02,1.535444260000000005e+00,4.228800540000000191e-02,-4.051752000000000131e-01,8.010309029746333354e-02,-1.285166590000000053e-01
2.372484650000000056e-02,1.518365860000000067e+00,4.637701999999999797e-02,-4.222983719999999774e-01,7.416478205047792593e-02,-1.596610549999999962e-01
2.707676590000000078e-02,1.487015999999999893e+00,5.459338999999999859e-02,-4.944456819999999975e-01,6.360960669306971182e-02,-1.164889040000000042e-01
2.912576500000000138e-02,1.466983799999999949e+00,5.585225669999999837e-02,-5.276794430000000258e-01,6.009795187817919965e-02,-8.335920419999999498e-02
3.087273429999999944e-02,1.449227999999999961e+00,5.614291999999999894e-02,-5.418066000000000271e-01,5.878022829292388340e-02,-6.909643000000000035e-02
3.262891619999999659e-02,1.430763360000000040e+00,5.639948000000000183e-02,-5.659789440000000393e-01,5.688900696875521384e-02,-4.465881359999999967e-02
3.451951000000000325e-02,1.410267710000000063e+00,5.599697680000000066e-02,-5.856266999999999445e-01,5.583371108982893710e-02,-2.493075280000000074e-02
3.649458290000000271e-02,1.388116359999999938e+00,5.396753549999999677e-02,-6.016713380000000555e-01,5.544966884122043416e-02,-9.357865999999999407e-03
3.829657289999999908e-02,1.366854910000000034e+00,5.244903270000000201e-02,-6.085545999999999456e-01,5.546307296987564028e-02,-2.894784789999999951e-03
4.167267680000000252e-02,1.322648529999999933e+00,4.655935619999999886e-02,-6.299342510000000006e-01,5.653571742156659335e-02,1.563796589999999834e-02
4.348107799999999939e-02,1.296724680000000074e+00,4.441366719999999962e-02,-6.380516000000000520e-01,5.750191424217831332e-02,2.065070899999999973e-02
4.490218309999999963e-02,1.275481000000000087e+00,4.289485999999999993e-02,-6.447046400000000510e-01,5.863259089149739506e-02,2.374927140000000075e-02
4.639348759999999822e-02,1.252446890000000090e+00,4.082962999999999870e-02,-6.504760000000000542e-01,5.986360651951427858e-02,2.668546700000000091e-02
4.779688270000000128e-02,1.229850770000000093e+00,4.042223000000000344e-02,-6.528249000000000413e-01,6.052672691551647111e-02,2.803709000000000062e-02
