3.888439129810736250e-01,0.000000000000000000e+00
3.888438960892965368e-01,0.000000000000000000e+00
3.888494940697787561e-01,0.000000000000000000e+00
3.888305557806377433e-01,0.000000000000000000e+00
3.888494431112081706e-01,0.000000000000000000e+00
3.888494233743368667e-01,0.000000000000000000e+00
3.888496764330950373e-01,0.000000000000000000e+00
3.888439809685019233e-01,0.000000000000000000e+00
3.888527302785808049e-01,0.000000000000000000e+00
3.888525962239083311e-01,0.000000000000000000e+00
3.888496218558047945e-01,0.000000000000000000e+00
3.888438588822839548e-01,0.000000000000000000e+00
3.888305742083478789e-01,0.000000000000000000e+00
3.888438814948996791e-01,0.000000000000000000e+00
3.888525261592180038e-01,0.000000000000000000e+00
3.865605647444965709e-01,0.000000000000000000e+00
3.865695200274214538e-01,0.000000000000000000e+00
3.865606390687448268e-01,0.000000000000000000e+00
3.865694322826270235e-01,0.000000000000000000e+00
3.865606066608718305e-01,0.000000000000000000e+00
3.865605948957766547e-01,0.000000000000000000e+00
3.904051858771342420e-01,0.000000000000000000e+00
4.367615692658972093e-01,0.000000000000000000e+00
7.755455931839732031e-01,0.000000000000000000e+00
1.072429674992174231e+00,0.000000000000000000e+00
1.201934342493922836e+00,0.000000000000000000e+00
1.460496768653640531e+00,0.000000000000000000e+00
1.557064116993077896e+00,0.000000000000000000e+00
1.629884131592164609e+00,0.000000000000000000e+00
1.487773260259031227e+00,0.000000000000000000e+00
1.564372442694605070e+00,0.000000000000000000e+00
1.725116629623257181e+00,0.000000000000000000e+00
1.849103809413038313e+00,0.000000000000000000e+00
1.968390940575630577e+00,0.000000000000000000e+00
2.044751724282087846e+00,0.000000000000000000e+00
2.191085031069035960e+00,0.000000000000000000e+00
2.007092373927551687e+00,0.000000000000000000e+00
1.904809544294496115e+00,0.000000000000000000e+00
1.904799620380899894e+00,0.000000000000000000e+00
1.904799807312024917e+00,0.000000000000000000e+00
1.901854017087393656e+00,0.000000000000000000e+00
1.901869568326433724e+00,0.000000000000000000e+00
1.892095141267961189e+00,0.000000000000000000e+00
1.710712157929332067e+00,0.000000000000000000e+00
1.653746781657309706e+00,0.000000000000000000e+00
1.403174940808147531e+00,0.000000000000000000e+00
1.719395951030452618e+00,0.000000000000000000e+00
1.721754161685054463e+00,0.000000000000000000e+00
1.720612051973070766e+00,0.000000000000000000e+00
1.720605285327933442e+00,0.000000000000000000e+00
1.720618232650065638e+00,0.000000000000000000e+00
1.720618182295750254e+00,0.000000000000000000e+00
1.720619621585306014e+00,0.000000000000000000e+00
1.665726180515951782e+00,0.000000000000000000e+00
1.566574790984905041e+00,0.000000000000000000e+00
1.020582858592679720e+00,0.000000000000000000e+00
9.921339549365747468e-01,0.000000000000000000e+00
9.887239345291920500e-01,0.000000000000000000e+00
1.094074519661081935e+00,0.000000000000000000e+00
8.422423828013908542e-01,0.000000000000000000e+00
8.996223259870812505e-01,0.000000000000000000e+00
7.639746839044850857e-01,0.000000000000000000e+00
7.736957094373367871e-01,0.000000000000000000e+00
6.835051230137324518e-01,0.000000000000000000e+00
4.916655695351919153e-01,0.000000000000000000e+00
5.308593314196358159e-01,0.000000000000000000e+00
4.580117950031923901e-01,0.000000000000000000e+00
3.958141250435548431e-01,0.000000000000000000e+00
5.606875055740703218e-01,0.000000000000000000e+00
5.638490047075466194e-01,0.000000000000000000e+00
5.638490423800684992e-01,0.000000000000000000e+00
5.584907466790319797e-01,0.000000000000000000e+00
5.615671284273878738e-01,0.000000000000000000e+00
5.615625481497350524e-01,0.000000000000000000e+00
5.652655000740478553e-01,0.000000000000000000e+00
6.200756808250408314e-01,0.000000000000000000e+00
8.310151017588721656e-01,0.000000000000000000e+00
