-3.590025023369619595e-01,0.000000000000000000e+00
-3.590024964413885966e-01,0.000000000000000000e+00
-3.590240757960393991e-01,0.000000000000000000e+00
-3.590243246834379232e-01,0.000000000000000000e+00
-3.590112520255119288e-01,0.000000000000000000e+00
-3.590242864098825981e-01,0.000000000000000000e+00
-3.590155631545078330e-01,0.000000000000000000e+00
-3.590156437741982010e-01,0.000000000000000000e+00
-3.590242911466545728e-01,0.000000000000000000e+00
-2.188608165631438507e-01,0.000000000000000000e+00
-3.562642249345650547e-01,0.000000000000000000e+00
-3.453236895172805410e-01,0.000000000000000000e+00
-3.535293464880912007e-01,0.000000000000000000e+00
-1.537737484423107315e-01,0.000000000000000000e+00
2.796936218044543399e-01,0.000000000000000000e+00
5.131128236033299927e-01,0.000000000000000000e+00
5.719710608890631320e-01,0.000000000000000000e+00
8.354923752213645471e-01,6.999999999999999556e-01
1.116234973437701949e+00,6.999999999999999556e-01
1.384593531437636305e+00,6.999999999999999556e-01
1.349434710196070419e+00,6.999999999999999556e-01
1.608180191540491633e+00,6.999999999999999556e-01
1.909738443190449608e+00,6.999999999999999556e-01
2.162058708024201081e+00,6.999999999999999556e-01
2.483182024720009373e+00,6.999999999999999556e-01
2.562355562000377507e+00,1.399999999999999911e+00
2.790542496530156402e+00,1.399999999999999911e+00
2.970215142724950574e+00,1.399999999999999911e+00
3.013726033204632060e+00,1.399999999999999911e+00
2.893943850231985415e+00,1.399999999999999911e+00
2.958088798009875120e+00,1.399999999999999911e+00
2.819239575036437628e+00,1.399999999999999911e+00
2.819865582095304468e+00,1.399999999999999911e+00
2.816207801086795914e+00,1.399999999999999911e+00
2.814076122633848875e+00,1.399999999999999911e+00
2.812975704933665000e+00,1.399999999999999911e+00
2.806874820052964736e+00,1.399999999999999911e+00
2.722575639548377779e+00,1.399999999999999911e+00
2.445937274797505889e+00,6.999999999999999556e-01
2.198472359543531596e+00,6.999999999999999556e-01
2.310043323712496210e+00,6.999999999999999556e-01
2.410959432519234724e+00,6.999999999999999556e-01
2.407999069476206344e+00,6.999999999999999556e-01
2.168684074266082451e+00,6.999999999999999556e-01
2.379058789543631924e+00,6.999999999999999556e-01
2.379054129910774140e+00,6.999999999999999556e-01
2.397510990550490995e+00,6.999999999999999556e-01
