1.582495742271293402e+09
1.582495742308746338e+09
1.582495742352371454e+09
1.582495742389601946e+09
1.582495742429522991e+09
1.582495742469701290e+09
1.582495742509596586e+09
1.582495742550862312e+09
1.582495742591851234e+09
1.582495742635987520e+09
1.582495742674027205e+09
1.582495742714708328e+09
1.582495742757330179e+09
1.582495742796309471e+09
1.582495742838140011e+09
1.582495742876074791e+09
1.582495742916117191e+09
1.582495742956264496e+09
1.582495742998688459e+09
1.582495743037415743e+09
1.582495743077791691e+09
1.582495743121156454e+09
1.582495743167677164e+09
1.582495743206455946e+09
1.582495743247209787e+09
1.582495743288130283e+09
1.582495743328195810e+09
1.582495743367252111e+09
1.582495743407706261e+09
1.582495743446995258e+09
1.582495743490817547e+09
1.582495743529925346e+09
1.582495743573559761e+09
1.582495743613794565e+09
1.582495743652535200e+09
1.582495743692744970e+09
1.582495743733799696e+09
1.582495743772902727e+09
1.582495743813541889e+09
1.582495743854200125e+09
1.582495743895255089e+09
1.582495743934391499e+09
1.582495743974519491e+09
1.582495744014484882e+09
1.582495744060981989e+09
1.582495744100914478e+09
1.582495744140002728e+09
1.582495744179949999e+09
1.582495744219910622e+09
1.582495744259993792e+09
1.582495744303276300e+09
1.582495744343253851e+09
1.582495744385036230e+09
1.582495744425128222e+09
1.582495744464216232e+09
1.582495744504491329e+09
1.582495744544419050e+09
1.582495744584701777e+09
1.582495744624594688e+09
1.582495744665894985e+09
1.582495744706162214e+09
1.582495744746106625e+09
1.582495744786180496e+09
1.582495744826368809e+09
1.582495744868660212e+09
1.582495744908513308e+09
1.582495744949642181e+09
1.582495744989505529e+09
1.582495745028523684e+09
1.582495745068681002e+09
1.582495745108680725e+09
1.582495745149775505e+09
1.582495745189095020e+09
1.582495745229280949e+09
1.582495745270866394e+09
1.582495745312721729e+09
1.582495745353540421e+09
1.582495745392606497e+09
1.582495745436439753e+09
1.582495745477189779e+09
1.582495745524191380e+09
1.582495745561293602e+09
1.582495745603125811e+09
1.582495745644324303e+09
1.582495745684258461e+09
1.582495745723531246e+09
1.582495745764198303e+09
1.582495745804771900e+09
1.582495745846512318e+09
1.582495745886281013e+09
1.582495745927143335e+09
1.582495745966482401e+09
1.582495746008491755e+09
1.582495746046866894e+09
1.582495746086790800e+09
1.582495746126858950e+09
1.582495746170833349e+09
1.582495746210936069e+09
1.582495746253182173e+09
1.582495746293016434e+09
1.582495746339964151e+09
1.582495746373639822e+09
1.582495746413277626e+09
1.582495746454449892e+09
1.582495746493542194e+09
1.582495746535006762e+09
1.582495746574603796e+09
1.582495746614493132e+09
1.582495746654593468e+09
1.582495746694608688e+09
1.582495746734637976e+09
1.582495746775868416e+09
1.582495746817745447e+09
1.582495746856515646e+09
1.582495746896488428e+09
1.582495746936511517e+09
1.582495746977169752e+09
1.582495747018095016e+09
1.582495747057212114e+09
1.582495747097293139e+09
1.582495747137305498e+09
1.582495747179702044e+09
1.582495747224301815e+09
1.582495747265522957e+09
1.582495747304911375e+09
1.582495747344937801e+09
1.582495747384845495e+09
1.582495747426194668e+09
1.582495747470207214e+09
1.582495747510310888e+09
