-6.149070496658467500e-01,0.000000000000000000e+00
-6.149070327622468968e-01,0.000000000000000000e+00
-6.149070543272159295e-01,0.000000000000000000e+00
-6.149154979437517765e-01,0.000000000000000000e+00
-6.149126146400804016e-01,0.000000000000000000e+00
-6.149154820927201781e-01,0.000000000000000000e+00
-6.149155615948536102e-01,0.000000000000000000e+00
-6.149019800967256977e-01,0.000000000000000000e+00
-6.149070364874303918e-01,0.000000000000000000e+00
-6.149020737429983230e-01,0.000000000000000000e+00
-6.149153458247472726e-01,0.000000000000000000e+00
-6.149021158670900933e-01,0.000000000000000000e+00
-6.149070693099321083e-01,0.000000000000000000e+00
-6.149155119767215627e-01,0.000000000000000000e+00
-6.149155315413176170e-01,0.000000000000000000e+00
-4.352973681024965291e-01,0.000000000000000000e+00
3.104820570902412369e-01,0.000000000000000000e+00
8.481876125781047104e-01,6.999999999999999556e-01
8.426242282257259131e-01,6.999999999999999556e-01
7.849713509198219530e-01,6.999999999999999556e-01
5.835627400804751508e-01,0.000000000000000000e+00
7.453805849943988537e-01,6.999999999999999556e-01
1.004128200719309749e+00,6.999999999999999556e-01
8.041498020764346055e-01,6.999999999999999556e-01
1.234561880124390720e+00,6.999999999999999556e-01
1.469217852705921867e+00,6.999999999999999556e-01
1.385688502556604362e+00,6.999999999999999556e-01
1.569063629952296646e+00,6.999999999999999556e-01
1.463754290967112626e+00,6.999999999999999556e-01
1.774973529981248799e+00,6.999999999999999556e-01
1.665822647046956817e+00,6.999999999999999556e-01
1.695334484633227223e+00,6.999999999999999556e-01
1.711277381479506587e+00,6.999999999999999556e-01
1.713061925278459796e+00,6.999999999999999556e-01
1.714327563504355334e+00,6.999999999999999556e-01
1.728729482676388818e+00,6.999999999999999556e-01
1.729195966464350365e+00,6.999999999999999556e-01
1.729203433061885065e+00,6.999999999999999556e-01
1.730342050708144175e+00,6.999999999999999556e-01
1.736666133234485487e+00,6.999999999999999556e-01
1.731492086143315623e+00,6.999999999999999556e-01
1.736899874323035053e+00,6.999999999999999556e-01
1.738056717451341715e+00,6.999999999999999556e-01
1.742493478301002874e+00,6.999999999999999556e-01
1.765186153882933873e+00,6.999999999999999556e-01
1.808921546862228835e+00,6.999999999999999556e-01
1.992032155419936057e+00,6.999999999999999556e-01
1.972168512300076504e+00,6.999999999999999556e-01
2.096719998535775620e+00,6.999999999999999556e-01
2.211647335174449225e+00,6.999999999999999556e-01
2.289741496815994370e+00,6.999999999999999556e-01
2.365951201647050084e+00,6.999999999999999556e-01
2.719246201813044994e+00,1.399999999999999911e+00
2.518101594314563485e+00,1.399999999999999911e+00
2.484636635310931041e+00,6.999999999999999556e-01
2.507022390714763738e+00,1.399999999999999911e+00
2.684743975980792730e+00,1.399999999999999911e+00
2.853949442725437269e+00,1.399999999999999911e+00
2.749598594881482505e+00,1.399999999999999911e+00
2.638692822233931867e+00,1.399999999999999911e+00
2.643226689845071586e+00,1.399999999999999911e+00
2.652854982230238967e+00,1.399999999999999911e+00
2.649992830601374916e+00,1.399999999999999911e+00
2.660576852825469185e+00,1.399999999999999911e+00
2.670249401984926774e+00,1.399999999999999911e+00
2.681943205290254983e+00,1.399999999999999911e+00
2.681551895087360027e+00,1.399999999999999911e+00
2.681559625142351244e+00,1.399999999999999911e+00
